battery_id,cycle,soh,capacity,v_mean,v_std,v_min,v_max,v_drop,i_mean,i_std,i_skew,i_kurt,temp_mean,temp_max,duration
B0005,113,0.7166979450419048,1.4333958900838095,3.492875380810072,0.23378302547155907,2.6483923655058113,4.197105220217278,1.5487128547114666,-1.7511840784846122,0.6778637436789006,2.1982910934134328,2.83253214847222,33.67370212742761,41.11212504270441,2956.344
B0005,114,0.71403243672388,1.42806487344776,3.49551076423368,0.23062957343481497,2.6832134764261997,4.196244829545076,1.5130313531188766,-1.7446206812145286,0.6848904297582487,2.157260649417128,2.6538170266109677,33.91080564765892,41.27256611507568,2956.406
B0005,115,0.7114601590870593,1.4229203181741186,3.4942333590450834,0.23088390043863466,2.684960445221862,4.1968026018066595,1.5118421565847977,-1.7436362428649814,0.6856979354646392,2.1518506644326423,2.630536906394722,33.7850680599871,41.15574924454392,2947.266
B0005,116,0.708714516365654,1.417429032731308,3.491197414255986,0.23229653661713237,2.669922120529456,4.196227405416926,1.5263052848874703,-1.7425325036061037,0.6865929751072053,2.146462033164671,2.6073416437775174,33.61126807392732,41.03237216951879,2937.984
B0005,117,0.706204614397223,1.412409228794446,3.4889094081576237,0.23292648231334634,2.664105530655056,4.196558172556389,1.5324526419013331,-1.7419837011363046,0.687505691566351,2.1410447688484804,2.5841150966387296,33.45598581472246,40.937269906716935,2929.125
B0005,118,0.7062893964700965,1.412578792940193,3.487376295811431,0.23539887207666607,2.634098605983684,4.196870541112335,1.562771935128651,-1.7421680980861822,0.687538016943258,2.141043024711058,2.5841026979560375,33.723267448788484,41.240704611971786,2928.454
B0005,119,0.7037991865734948,1.4075983731469897,3.491994243745711,0.23108854744939497,2.68378702970616,4.196795527524874,1.5130084978187144,-1.735841378420618,0.6944616604006627,2.1013326433788695,2.415648787642856,34.050076369857344,41.43649987692296,2929.375
B0005,120,0.7166960242610738,1.4333920485221476,3.491585878898649,0.23180346075829497,2.660031949282934,4.189287343772767,1.5292553944898328,-1.7567879869499758,0.6716141949745494,2.2351534126882138,2.9959651872797703,33.889346908026745,41.16703904201915,2946.031
B0005,121,0.7191275088396454,1.4382550176792908,3.495576227046425,0.23434594414669582,2.650011641082063,4.201144545237731,1.5511329041556676,-1.7573176114092575,0.670534030462985,2.2405663665062745,3.020292977056336,34.067648550088656,41.36216559728765,2955.438
B0005,122,0.7086773587242763,1.4173547174485526,3.4938988589692483,0.22991162204202661,2.6936969083341418,4.196925753814179,1.5032288454800375,-1.7427628393326555,0.686699579770391,2.146461944002525,2.6073414363075758,33.75168100943646,41.02198772703674,2937.625
B0005,123,0.7034908318388216,1.406981663677643,3.49159162968384,0.229697214533848,2.697073130067154,4.196901090271507,1.4998279602043532,-1.7352637407600366,0.6944284081835842,2.1013339477022237,2.4156471635311165,33.46482299584788,40.78818812957494,2929.078
B0005,124,0.7006018891793812,1.4012037783587623,3.4885729299834787,0.23125162530471471,2.6806995515145213,4.196688955833435,1.5159894043189133,-1.7344350518111926,0.6953424822644083,2.0959340645391045,2.39298145226892,33.40210697922146,40.81506138506309,2918.375
B0005,125,0.6983504116363164,1.3967008232726328,3.4869021151089825,0.23209353799352606,2.6695398084864568,4.196339302740304,1.5267994942538472,-1.7280392046289716,0.7022316077780137,2.057407246952122,2.2329718209129075,33.410688917712235,40.858374219876424,2919.812
B0005,126,0.695642394426363,1.391284788852726,3.4855485210036417,0.2324132725955902,2.671695307817951,4.196181412764837,1.5244861049468859,-1.7326888725308258,0.697237772226579,2.085100917202743,2.347684791699015,33.38984948261314,40.839876773287166,2900.422
B0005,127,0.6931143838989174,1.3862287677978349,3.4838912547260388,0.2329719896611208,2.661289185949965,4.195770804194879,1.534481618244914,-1.7260735249920125,0.7040151021068305,2.0466310135083905,2.188739292106444,33.3700433438796,40.85376069244676,2901.375
B0005,128,0.6902183380987069,1.3804366761974138,3.483198941484065,0.23238568201232243,2.667817533540102,4.195456241846729,1.5276387083066272,-1.7195393742714093,0.7105949418446779,2.009245966920906,2.037106349461003,33.27215987470977,40.74795214258888,2901.187
B0005,129,0.6876182075128112,1.3752364150256224,3.4836274447098883,0.2313734885832896,2.684008069130594,4.19654355365607,1.5125354845254755,-1.7185829844462923,0.7115856854453628,2.0038706965239688,2.0155342430506646,33.222444215660225,40.68794001196382,2891.64
B0005,130,0.6852564012447504,1.3705128024895008,3.480172442538601,0.23326911304838624,2.6585256208771644,4.194357133255019,1.5358315123778543,-1.717672415155695,0.7126205209603628,1.9984831225337896,1.9939689498235937,33.26207748383125,40.7810749453613,2882.906
B0005,131,0.68525427831352,1.37050855662704,3.478452148610975,0.23529509458933892,2.6372250579822927,4.195863681881766,1.5586386238994736,-1.7177080769362936,0.7124313037276298,1.9984822882199023,1.99396522899357,33.312029905516525,40.88159339768709,2883.265
B0005,132,0.6823677554340759,1.3647355108681518,3.4785782556105507,0.23409770875700617,2.6514257735606432,4.1955845546644195,1.5441587811037762,-1.7109669363015378,0.7190538318519245,1.962171248426926,1.850147986900664,33.25287943255863,40.81191473576834,2882.969
B0005,133,0.687696008447881,1.375392016895762,3.4825195584604582,0.2303412402483575,2.676384659108382,4.188483624251573,1.5120989651431906,-1.7184206130755166,0.7116002030602223,2.0038715031500485,2.015536454883521,33.745054045019884,41.11793533148924,2891.656
B0005,134,0.6930557575767696,1.3861115151535393,3.4886823636752826,0.23089056285952433,2.6949138502817815,4.200346502821317,1.5054326525395352,-1.7260471943596487,0.70406823889181,2.046638400573848,2.1887573274147263,33.88841975386692,41.248795355864885,2901.25
B0005,135,0.684925001791947,1.369850003583894,3.4858502383832755,0.2300636583691155,2.6973343716306273,4.1981749992980655,1.5008406276674382,-1.712021613408506,0.7180955673190298,1.967531454814846,1.8712114908288795,33.7353756996425,41.16242984455477,2891.703
B0005,136,0.6823913974630379,1.3647827949260758,3.478794177297151,0.23453996495323504,2.642540259937964,4.195715092938243,1.5531748330002788,-1.711022510206629,0.7190570379830654,1.9621660488846733,1.8501331863550297,33.59131052719714,41.16437554618679,2883.016
B0005,137,0.6771610233129982,1.3543220466259964,3.4812826020756744,0.2300023006876262,2.699226257883075,4.195755769877104,1.4965295119940296,-1.703421414006958,0.7264082658567215,1.9214742799925917,1.6921014565033623,33.32366688599416,40.864216180205034,2873.453
B0005,138,0.6773208509189481,1.3546417018378962,3.480352041587074,0.23172972042677714,2.676480329780849,4.195911764444989,1.5194314346641398,-1.703574708739156,0.7262019250374426,1.9214755308250226,1.692098377836193,33.691961507697364,41.25434553511566,2874.031
B0005,139,0.6773519606596204,1.354703921319241,3.4781127815565127,0.23459878147822355,2.642142168479886,4.195824004004723,1.553681835524837,-1.7034912994217157,0.7263745505953919,1.9214735807509826,1.6920943777223343,33.887639684793655,41.45023191903855,2874.234
B0005,140,0.674657498751729,1.349314997503458,3.4765867130506125,0.23472415799026067,2.644725254926797,4.196258226051591,1.5515329711247938,-1.7023383270190764,0.7274936186035835,1.9161080393186745,1.6715160471971382,33.67308060941856,41.27708509224051,2864.984
B0005,141,0.6720945968985277,1.3441891937970554,3.4733769291841643,0.23613516344527885,2.632270655366611,4.196612664794988,1.564342009428377,-1.7014238498912502,0.7284124959732012,1.910738584045999,1.6509558244030353,33.411988203265814,41.06460515498328,2855.093
B0005,142,0.6694956895347878,1.3389913790695755,3.4726366397371136,0.23522618557771546,2.6391006118876117,4.195850781215982,1.55675016932837,-1.6950436046971957,0.7345611096739674,1.8763776895994997,1.5208254475225935,33.29926524979532,40.99284868101728,2855.625
B0005,143,0.6694572615103486,1.3389145230206971,3.473439372740961,0.2351854506424964,2.637841830893275,4.1960023929619235,1.5581605620686485,-1.695057731610264,0.7347721783758081,1.8763757144008155,1.5208207542482617,33.59980731390034,41.29040553417739,2855.594
B0005,144,0.6670033379880828,1.3340066759761655,3.4754777099091454,0.23307056841310522,2.668286095904868,4.196207586734141,1.5279214908292724,-1.6937809113323188,0.7356134071094789,1.8710141415375632,1.5007239210701266,33.61961195858585,41.22740227746052,2847.437
B0005,145,0.6643222154587457,1.3286444309174914,3.4722884821666766,0.2344914419346953,2.6490198126838553,4.195534582569042,1.5465147698851869,-1.6869434054016965,0.7418705913426482,1.8375390569129275,1.3765804273102429,33.3945201718652,41.04619550953222,2847.36
B0005,146,0.661585449613811,1.323170899227622,3.471373665098864,0.2337339946329131,2.664058512378051,4.1957439573980455,1.5316854450199946,-1.6860649112944592,0.742747592613886,1.8321877426356965,1.3569429457576332,33.16734508187535,40.85874389007758,2837.328
B0005,147,0.6590845794222598,1.3181691588445197,3.4726160162875095,0.23171395163508188,2.6883611693898826,4.19586805747139,1.5075068880815077,-1.6795829780331424,0.7486911075587083,1.7995491891313253,1.2384045372609807,33.10962161613893,40.79196924883506,2837.281
B0005,148,0.6592332218320167,1.3184664436640334,3.4738146874457896,0.23145531755475657,2.6869753836302124,4.195347750909715,1.5083723672795024,-1.679793840292355,0.7488533717853917,1.7995528115323731,1.2384226505965588,33.46501751186519,41.14127834456325,2838.515
B0005,149,0.659146520051351,1.318293040102702,3.4701426486639693,0.23472522386577235,2.6507536817766586,4.196065828878837,1.545312147102178,-1.6851739865098712,0.743876816476481,1.8268175759243688,1.3372953740645812,33.4426191014044,41.14429319149828,2828.328
B0005,150,0.661936211122134,1.323872422244268,3.467523652225441,0.23031267169577163,2.6646322789106516,4.184534803011309,1.5199025241006576,-1.6863812036302581,0.7428319626634494,1.8321845335699447,1.3569296991062707,33.037928170775885,40.66184230912503,2838.265
B0005,151,0.6800608383277392,1.3601216766554785,3.4767525840839255,0.23579050029382018,2.6400211837268666,4.201240476440081,1.561219292713214,-1.715777469309528,0.7147439225571015,1.9876541028402053,1.95082181833095,33.4949493613756,41.04669454497069,2864.547
B0005,152,0.6697653433973677,1.3395306867947354,3.4758956827369127,0.2317973223077257,2.674198661305034,4.195703567262997,1.5215049059579635,-1.7007216920098716,0.7293490278732816,1.9053513798188668,1.6304024998186666,33.491363029025784,41.0462053156659,2846.39
B0005,153,0.6645143282560348,1.3290286565120697,3.475812179626641,0.23021012193362905,2.696427051131168,4.195744519551191,1.4993174684200228,-1.6928138295817332,0.7367700122619932,1.8656413398956389,1.4806479782597455,33.329808599922345,40.8683026432256,2837.969
B0005,154,0.6618370637499478,1.3236741274998955,3.4746554404904435,0.23072335808814126,2.6928340297696836,4.196363050482315,1.5035290207126315,-1.6861104874993165,0.7427756192144798,1.8321858423331354,1.3569387614547876,33.27302769298771,40.85283588259973,2838.156
B0005,155,0.6593169483766465,1.318633896753293,3.472301781313945,0.23174255819209502,2.681747855329962,4.1957929878569455,1.5140451325269835,-1.685043785043406,0.7437386119488855,1.8268202896214198,1.3373009337241673,33.229879126701434,40.85270645265791,2829.843
B0005,156,0.6567375660662136,1.3134751321324272,3.4729305773503527,0.23047543951511296,2.696791414385091,4.195797286482793,1.499005872097702,-1.678524839793589,0.7497527985378388,1.7942033064259024,1.2191930767444088,33.20860833999321,40.8263251809212,2829.625
B0005,157,0.6566010317221102,1.3132020634442203,3.4696192030612285,0.2335360160165041,2.664695973142795,4.196349384378125,1.5316534112353306,-1.6839115230941766,0.7449043048958415,1.8214386597434886,1.3176698458741862,33.236115055926255,40.90308836809665,2819.437
B0005,158,0.6538979973472177,1.3077959946944353,3.470018470757559,0.23228852507704872,2.679191623358613,4.195609431921248,1.5164178085626352,-1.6773783325850857,0.7507201142394082,1.7888477888132057,1.2000029080909291,33.18660088296571,40.84337405460518,2819.579
B0005,159,0.6515164593202959,1.3030329186405918,3.470762691935286,0.23080195134591147,2.699983457940659,4.195339917236225,1.4953564592955662,-1.676425373206175,0.7517330528835424,1.7834677952776115,1.1807935751876633,33.174058099115534,40.81792110626284,2810.672
B0005,160,0.6516786779519101,1.3033573559038203,3.468111467035994,0.23331018641197845,2.666300786624286,4.1954020570061195,1.5291012703818336,-1.67627880896028,0.7519156881213355,1.7834703888826877,1.1807952099662407,33.253984518546055,40.946993847659506,2811.485
B0005,161,0.6517050219327821,1.3034100438655642,3.4648625780221494,0.23628874196780142,2.6308501373847837,4.195685302232799,1.5648351648480152,-1.6817992883033976,0.7468204737683257,1.8106320918123298,1.27842081126418,33.3198093248819,41.07493805830632,2802.422
B0005,162,0.6489435403247853,1.2978870806495706,3.467864133752208,0.23302321568608483,2.673348140468748,4.195561297751176,1.5222131572824282,-1.6750812261110137,0.7527506827263925,1.778083130702472,1.1616098532533625,33.33765795318198,41.02476444658572,2801.625
B0005,163,0.6490367528459451,1.2980735056918902,3.464021404592563,0.23624354348512958,2.632763831012711,4.196066962029683,1.5633031310169718,-1.675366426273468,0.752577985925264,1.7780806772228168,1.1616019570520093,33.29076744042025,41.06214198725253,2802.031
B0005,164,0.6467318069221215,1.293463613844243,3.4664623858156745,0.23372068251081674,2.6687371180046218,4.196640912532072,1.5279037945274498,-1.6744879201095209,0.7536990836142821,1.772681260569274,1.1424287784521479,33.27568841807217,40.98366325567302,2793.39
B0005,165,0.644001696309559,1.288003392619118,3.46850906693551,0.23140291455171777,2.696396337945361,4.1956235749123225,1.4992272369669615,-1.6674467270234996,0.7597499398316081,1.740922710441912,1.0308456182062642,33.32067807371405,40.98234242711097,2793.39
B0005,166,0.6437262610689704,1.2874525221379407,3.466806213058136,0.23283528586038776,2.679483486292519,4.195862008850563,1.516378522558044,-1.6674702882406252,0.7599494093003731,1.7409162819714277,1.0308314595946628,33.37314972896719,41.06375085817118,2792.485
B0005,167,0.6545076821153677,1.3090153642307354,3.471070722008039,0.23018035235448406,2.6787137407179737,4.18482689434833,1.506113153630356,-1.6888978346592105,0.7406357353840044,1.8439852696349688,1.4003166077795992,33.71351889594897,41.047029587744966,2802.016
B0005,168,0.6625396643214678,1.3250793286429356,3.475472204020004,0.23598649596102578,2.655378369801326,4.201968615940368,1.5465902461390422,-1.6979281889133206,0.7326261071163669,1.8891008941485357,1.568741400913666,33.86531768239223,41.051007697556734,2820.39
B0006,1,1.017668795502799,2.035337591005598,3.556946061827572,0.22659516743494124,2.4757677568281857,4.179823027658306,1.70405527083012,-1.990533350635129,0.20201141652623167,9.771946187299228,93.49760529242451,32.142777859921516,39.16298653238707,3690.234
B0006,2,1.0125701230157058,2.0251402460314116,3.56147580138708,0.23200765601325102,2.35152551190002,4.177288238505559,1.8257627266055394,-1.9902775421457088,0.20242633247183922,9.74632047277056,92.99753562720238,32.29307515705474,39.2462026826329,3672.344
B0006,3,1.006663185672732,2.013326371345464,3.5667524696413215,0.22412437745286973,2.4404797151065436,4.1781213228922995,1.737641607785756,-1.9899467848963859,0.20299388166429702,9.720827337593876,92.49989253640331,32.24414709253608,38.999202460252846,3651.641
B0006,4,1.0066423327703706,2.0132846655407413,3.5687953371516272,0.22155083245773105,2.4791558539003917,4.1785623580417175,1.6994065041413258,-1.9896009282099438,0.20350120855790552,9.695118549449425,92.00052060073558,32.14711742429942,38.843627771866515,3631.563
B0006,5,1.0002641688123854,2.000528337624771,3.563970503289941,0.23564320726845062,2.280187848173442,4.17824995156942,1.898062103395978,-1.9895483606575701,0.20331860001790622,9.695082908213543,92.00011420452847,32.06687277315468,38.97798888258284,3629.172
B0006,6,1.0069495379965823,2.0138990759931645,3.5735512387791406,0.22605946144800437,2.4392842568466446,4.193216523251186,1.7539322664045414,-1.9901040351037365,0.20281609285991453,9.720779443440458,92.49936902483444,32.03447836207717,38.83989920742278,3652.281
B0006,7,1.0065505528134835,2.013101105626967,3.5711391343785897,0.23657745407695108,2.2812068449406446,4.193732603145628,1.9125257582049837,-1.9900886222380374,0.20267701151353962,9.720870638247193,92.50050406061497,32.11157496697372,39.04610837498471,3650.828
B0006,8,0.98439491313642,1.96878982627284,3.5681507462163036,0.22749933563365637,2.366410527029613,4.176826628115461,1.8104161010858482,-1.9891170520197212,0.20501892649466744,9.617254547158913,90.49806665592986,32.112576242471775,38.87507521022778,3572.453
B0006,9,0.9840830882167122,1.9681661764334244,3.5692834155812436,0.22314682772269262,2.436020049578708,4.176369138969733,1.740349089391025,-1.9892116643905464,0.20523988331929136,9.591544675516353,90.00277358905969,32.03566207329278,38.7260539826455,3550.594
B0006,10,0.9786153958780268,1.9572307917560536,3.563388513484579,0.24088737299974913,2.1864377487643725,4.176897989902666,1.9904602411382935,-1.989191243247005,0.205412635109486,9.591345922425063,90.00007157621643,31.99527968872302,38.98629728904917,3551.25
B0006,11,0.9727995757064676,1.9455991514129352,3.566658719765511,0.2293605001947798,2.3406023605912454,4.177579509962451,1.8369771493712053,-1.9891317699701738,0.20600307527378955,9.565485932527691,89.50267363303286,31.874127571841353,38.65978861919643,3530.25
B0006,12,0.9673752522420566,1.9347505044841131,3.5687035970122842,0.2251048512425194,2.4263021374140443,4.177996110793395,1.7516939733793508,-1.9887805507702212,0.20713898836201464,9.513060635683006,88.50262044877954,32.120959708576166,38.84979195732924,3491.016
B0006,13,0.9616399769684014,1.9232799539368028,3.569207084156356,0.22220867357953764,2.4753697700007034,4.176316409477926,1.7009466394772228,-1.9887320866401275,0.20785379099075302,9.486684215159272,88.00184190207699,32.11021168908644,38.75128344015104,3470.281
B0006,14,0.9559449654742435,1.911889930948487,3.5659271296109383,0.23053100445580985,2.342364523655007,4.1779924550101715,1.8356279313551647,-1.9887200290368634,0.20776622966478636,9.486625081113134,88.00113840375396,31.989061278918154,38.76853764058789,3470.0
B0006,15,0.9505333570989652,1.9010667141979305,3.5612417270649486,0.2410110335871966,2.188400081882664,4.177439981618572,1.989039899735908,-1.9887874042287874,0.20826268455814262,9.460197244191262,87.50069237911383,31.878814448635442,38.84686112344348,3450.297
B0006,16,0.9445994974030728,1.8891989948061456,3.557881987836072,0.2451908965651469,2.1206980945954057,4.17561570814845,2.054917613553044,-1.9885910895930397,0.20860366122429952,9.433676342480021,86.99995681704324,31.767450711024402,38.8658897816528,3429.407
B0006,17,0.9391391861244245,1.878278372248849,3.56282437243777,0.22962078821623072,2.369981457799298,4.177602520456299,1.8076210626570006,-1.9884892463229662,0.20953477019261274,9.407214836816019,86.50104657132073,31.78991634963658,38.647578733807656,3409.484
B0006,18,0.9337848580760104,1.8675697161520208,3.559195328016863,0.23690564233983324,2.247991649924625,4.176354539745044,1.928362889820419,-1.9883474274444874,0.20994384101713828,9.380716244869788,86.00265124777317,31.82883467218067,38.79218188173866,3390.422
B0006,19,0.9337946287226884,1.8675892574453767,3.5580906165580983,0.2331295640738903,2.4115317107898875,4.177450270459645,1.7659185596697577,-1.9774549866256104,0.25621926608657813,7.594477302994993,55.67866207871627,31.890449470827843,38.77022223929529,3390.281
B0006,20,0.989813274125409,1.979626548250818,3.565899462157853,0.2372830870609156,2.2033558468593775,4.174584178175673,1.9712283313162953,-1.9892347833261184,0.20441907733581763,9.643124475004468,90.99734893967603,31.51177053595285,37.54320599748628,3591.734
B0006,21,0.9787749540442012,1.9575499080884025,3.570814209348872,0.2263782364361927,2.35887751155593,4.175224020262452,1.816346508706522,-1.9890474874073771,0.20564686643947197,9.591389064050658,90.00015735726903,31.874488497680712,37.90362577530197,3552.297
B0006,22,0.9729075085393776,1.9458150170787551,3.5666817833633124,0.23523255201916135,2.218672914041916,4.177217300859919,1.9585443868180028,-1.988682950523383,0.20602952695104138,9.565512704162241,89.50302151880234,31.53911453638972,37.6701605139887,3531.578
B0006,23,0.9621230560840048,1.9242461121680097,3.5668392745025836,0.2281830366803388,2.339723057947995,4.176681511062203,1.8369584531142076,-1.9885447318884866,0.20727753522704145,9.513034310875144,88.50228657580917,31.220866832188786,37.34166959188387,3492.907
B0006,24,0.972990566571082,1.945981133142164,3.5710519693928755,0.22808095359353747,2.3997508208942735,4.190384318239257,1.7906334973449836,-1.9885639445355097,0.20649979709319163,9.539302157755872,89.0025328923699,31.119005145018026,37.28979017254232,3511.594
B0006,25,0.9507039652765396,1.901407930553079,3.5666308474029793,0.2212894327353361,2.491410879472442,4.176973413125379,1.6855625336529365,-1.9880563928902786,0.20878760829678886,9.433831602681959,87.00188745104685,31.033244078156734,37.16794481484507,3431.937000000006
B0006,26,0.9393371068400425,1.878674213680085,3.5527392240854914,0.2482870208545426,2.1387303309558976,4.1734521552365464,2.034721824280649,-1.9772969675547487,0.2550510279652047,7.638339649396161,56.3461905691569,31.001249222460967,37.51577848501052,3431.125
B0006,27,0.934153066413211,1.868306132826422,3.5560959755046615,0.23569232950784286,2.346064498302046,4.1764585468168685,1.8303940485148225,-1.9771693646864965,0.2558583155228212,7.61604114084011,56.008426206470276,30.921434744041356,37.24165964092258,3412.406
B0006,28,0.92801220350415,1.8560244070083,3.5504500858303394,0.24126686809511924,2.327337743316428,4.17626102066065,1.8489232773442223,-1.9660385076397233,0.29451964671006425,6.539796783394894,40.77018272508326,30.929360248207214,37.27233216178077,3410.688
B0006,29,0.9225998980927888,1.8451997961855775,3.546007083640312,0.23609522141797626,2.4863117233366316,4.172855540858831,1.6865438175221992,-1.9445990482746272,0.35868920499030876,5.247175360629042,25.53332669668287,31.00810965793079,37.207134503019795,3410.718
B0006,30,0.9286144454426585,1.857228890885317,3.554257954720065,0.24338241655362294,2.2921663510920895,4.1881878017349035,1.896021450642814,-1.9769156942357176,0.2565992948918275,7.594636339295541,55.680276567919805,30.96779499306422,37.49607769896255,3392.719
B0006,31,0.9623880444545319,1.9247760889090637,3.555857469677978,0.22108351984586955,2.434300686181212,4.189991619197343,1.755690933016131,-1.9997552547832569,0.1472028740367492,13.507527356563498,180.47086147641883,31.10097217303459,37.250073961181094,3470.672
B0006,32,0.9411158763046276,1.8822317526092551,3.5537306734803207,0.22399671363615292,2.472619908000758,4.186982490201218,1.7143625822004598,-1.9884344406296768,0.20930169353012182,9.393698404481087,86.24840711399744,31.307368922041046,37.39699052067588,3414.109
B0006,33,0.9276383439427935,1.855276687885587,3.5452650003621513,0.2324737536102351,2.403422072720937,4.1864831065416155,1.7830610338206783,-1.9771310999966942,0.2563264313075085,7.5836268192230385,55.51330825610936,31.131339987164562,37.2852066420257,3395.219
B0006,34,0.9196254458590938,1.8392508917181876,3.538408778928339,0.2365736558729295,2.4006679782182205,4.187721936001791,1.787053957783571,-1.965705768920947,0.2955907514320496,6.501520377670165,40.27081638028193,30.828713779105055,37.080390421974414,3386.0
B0006,35,0.9092698036997214,1.8185396073994429,3.5297688311332673,0.2442494192305717,2.3194299432177345,4.184171356892756,1.8647414136750218,-1.9542494702422435,0.3305619258645819,5.746896761595032,31.027490779079002,30.761533072057244,36.98024266357476,3368.187
B0006,36,0.9067385029783528,1.8134770059567056,3.5300676840423306,0.24464747529573896,2.3401731734980076,4.186779863144672,1.8466066896466642,-1.9490605727432448,0.34614941622095324,5.455032458717989,27.757901211625462,31.30305692941581,37.59874124546701,3368.266
B0006,37,0.8985509225152718,1.7971018450305436,3.5248882875629555,0.24409981280453602,2.3829603510808774,4.186482965601712,1.8035226145208347,-1.9373547119632697,0.3755932912194258,4.965048344692801,22.652193673006803,31.06432144678013,37.33680914521836,3358.719
B0006,38,0.8905023147060238,1.7810046294120476,3.5190926887152725,0.2470108336078659,2.351855540704836,4.184741677172267,1.8328861364674314,-1.9312604088713479,0.3903476743623129,4.747635445737142,20.540343277708832,30.96654665282149,37.39499820465976,3339.5
B0006,39,0.8855065211341164,1.7710130422682329,3.5151810230271,0.24818050170469888,2.3535104841115886,4.186114015167315,1.8326035310557267,-1.925413982519257,0.40381788555537457,4.558148688337365,18.77700845927441,30.826455697992966,37.35233964342659,3331.265
B0006,40,0.8802356224085472,1.7604712448170945,3.514029112834162,0.24655146399647065,2.3948058223938364,4.186378094589789,1.7915722721959524,-1.9198444871883995,0.4172601474671678,4.385661048594076,17.23431512244884,31.080769482413952,37.58677381866742,3321.188
B0006,41,0.8751456894003294,1.7502913788006589,3.514139684003936,0.2441467401802066,2.44188584443803,4.185742966026202,1.7438571215881726,-1.908733158939213,0.4411657886887326,4.095726237712069,14.775252004620924,31.694287817425337,38.20704456989347,3321.844
B0006,42,0.8697462518866289,1.7394925037732578,3.509578354212467,0.24857815752130533,2.391848815367812,4.1849954235358595,1.7931466081680476,-1.90276801874341,0.4529868518407546,3.9607916626123965,13.688044219744931,31.875581783696685,38.340431886092745,3311.828
B0006,43,0.8773383276818602,1.7546766553637203,3.5110708693292705,0.2579982816753887,2.3166154227865463,4.175622772952551,1.8590073501660043,-1.9093247566511207,0.44011883860882745,4.115973713501386,14.94147421487304,31.543288143901563,38.521539672721865,3327.391
B0006,44,0.8829695470921088,1.7659390941842177,3.5159179315855056,0.24633339313645894,2.4110989960643794,4.191704957733779,1.7806059616693997,-1.9306372167933323,0.39194872530536284,4.724986324529678,20.326033593256113,31.420983409991024,38.03707160241571,3312.078
B0006,45,0.8668943709812419,1.7337887419624838,3.505853407270779,0.2446594488840512,2.4510125175432287,4.185468369564667,1.7344558520214384,-1.907114151507875,0.44283476772046937,4.075407979564708,14.609164891265166,31.15837149963786,37.93428568772059,3293.172
B0006,46,0.856662956020367,1.713325912040734,3.5010379345914444,0.24386408714192456,2.471216186082459,4.184201889006967,1.7129857029245086,-1.8953541357988335,0.46674450600859174,3.815784785689976,12.560380644051824,31.15661421699882,37.88470784051604,3275.328
B0006,47,0.8512038906836733,1.7024077813673466,3.4974076626364967,0.2449470978445508,2.470968641396993,4.185838836583766,1.7148701951867733,-1.8892713805954209,0.47839566157516394,3.699011205721749,11.682855634717393,31.206611383963256,38.065368726791895,3265.016
B0006,48,0.911859730890915,1.82371946178183,3.5388872766749144,0.23131188059689844,2.4288023941361625,4.1729165619005535,1.744114167764391,-1.9819359924929794,0.23678431221333915,8.258785245999919,66.20991801557668,33.61169282822636,39.788440481350335,3328.937
B0006,49,0.9040642025157354,1.8081284050314708,3.5327430295356828,0.24214221411645198,2.3551430866643166,4.186982012423103,1.8318389257587864,-1.9653277079992455,0.29804523507464725,6.4436152643679945,39.52123557273223,32.85630077141311,39.212903178007906,3329.266
B0006,50,0.8878805472517142,1.7757610945034283,3.521214759733266,0.24555349683837133,2.365933525789291,4.186537777937825,1.820604252148534,-1.9470636598230844,0.3494490754391079,5.396453342635718,27.122221256422996,32.210981559158874,38.66937823121345,3301.579
B0006,51,0.8723704920918399,1.7447409841836798,3.5093111439506677,0.24899377647718807,2.3481961394586457,4.182282350256796,1.8340862107981502,-1.9241628426386395,0.4067688890492981,4.521481838070814,18.44413852575875,31.965090081650274,38.5170065164806,3283.563
B0006,52,0.8646035170661865,1.729207034132373,3.50716091973708,0.24280577853247837,2.46945948630322,4.185961817428056,1.7165023311248357,-1.9124470439353747,0.43239344250512807,4.199854136169296,15.639024097676938,31.744801840189538,38.29250529949152,3275.125
B0006,53,0.8540543276276622,1.7081086552553244,3.500928918686389,0.24340995343165625,2.4666715880697576,4.1836566973224585,1.7169851092527009,-1.8950209973545986,0.4673889510176218,3.8092425587165644,12.510536578327086,31.876564068962466,38.52091685291118,3265.656
B0006,54,0.8487977118730884,1.6975954237461768,3.4973019898820894,0.24572836684936364,2.4482931262785135,4.184390004467988,1.7360968781894748,-1.8837082435178907,0.4888913093946917,3.5959009681136824,10.930671129442969,32.24289319481841,38.95436345473558,3266.093
B0006,55,0.8410317262014732,1.6820634524029463,3.4929038301187156,0.24423052293390088,2.4745215382882586,4.184732708741646,1.7102111704533876,-1.871665199438006,0.5096556977569098,3.4020381686833416,9.57397440089886,32.07305565938816,38.731363854696035,3257.594
B0006,56,0.8357384161147543,1.6714768322295086,3.488659224822318,0.24525111740310895,2.469127855241356,4.185835940524748,1.716708085283392,-1.8654809345089407,0.519890952842277,3.31019433500861,8.95750844192338,32.030140929891196,38.74827601131975,3248.593
B0006,57,0.8303795693523828,1.6607591387047655,3.4822930804774015,0.2493099528019541,2.4177173347922416,4.185703389994729,1.7679860552024875,-1.8592903578575999,0.5300532307868653,3.2231541537423376,8.388838987679698,31.984935871368258,38.84227056628921,3238.766
